Multiprocessing 启动方法已设置为 'spawn'。
正在创建任务集 (这可能需要一些时间)...
正在为 12x12 (density 0.1) 并行创建 20000 个环境...
创建 20000 个环境完成，耗时: 57.84s
正在为 16x16 (density 0.15) 并行创建 20000 个环境...
创建 20000 个环境完成，耗时: 59.43s
正在为 20x20 (density 0.2) 并行创建 20000 个环境...
创建 20000 个环境完成，耗时: 58.92s
正在为 24x24 (density 0.25) 并行创建 20000 个环境...
创建 20000 个环境完成，耗时: 58.56s
正在为 16x16 (density 0.3) 并行创建 20000 个环境...
创建 20000 个环境完成，耗时: 59.75s
任务集创建完毕。
[Main] 主进程使用 device: cuda
正在从 'reptile_drqn_meta_agent_interrupt.pth' 加载检查点...
成功加载检查点。将从 Iter 2072 和 Epsilon 0.9678 处恢复。
正在创建 14 个工作进程的进程池...
进程池创建完毕。
开始 Reptile 元学习训练 (共 35714 个批次, 14 个任务/批次)...
Meta Batch 150/35714 | Tasks 2100/500000 | Avg Batch Reward: 0.72 | Avg Batch Loss: 0.0013 | Meta Epsilon: 0.9674 | Total Train Steps: 66304 | Time/Batch: 11.93s | Avg Time/Batch: 14.72s
Meta Batch 270/35714 | Tasks 3780/500000 | Avg Batch Reward: 0.67 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.9419 | Total Train Steps: 119680 | Time/Batch: 12.76s | Avg Time/Batch: 12.14s
Meta Batch 280/35714 | Tasks 3920/500000 | Avg Batch Reward: 0.66 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.9398 | Total Train Steps: 124096 | Time/Batch: 11.88s | Avg Time/Batch: 11.70s
Meta Batch 290/35714 | Tasks 4060/500000 | Avg Batch Reward: 0.66 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.9377 | Total Train Steps: 128544 | Time/Batch: 10.92s | Avg Time/Batch: 12.38s
Meta Batch 300/35714 | Tasks 4200/500000 | Avg Batch Reward: 0.51 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.9357 | Total Train Steps: 132992 | Time/Batch: 14.05s | Avg Time/Batch: 12.45s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 4200) ---
Meta Batch 310/35714 | Tasks 4340/500000 | Avg Batch Reward: 0.65 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.9336 | Total Train Steps: 137408 | Time/Batch: 12.81s | Avg Time/Batch: 13.24s
Meta Batch 320/35714 | Tasks 4480/500000 | Avg Batch Reward: 0.64 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.9315 | Total Train Steps: 141888 | Time/Batch: 12.90s | Avg Time/Batch: 12.32s
Meta Batch 330/35714 | Tasks 4620/500000 | Avg Batch Reward: 0.46 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.9295 | Total Train Steps: 146304 | Time/Batch: 14.50s | Avg Time/Batch: 12.86s
Meta Batch 340/35714 | Tasks 4760/500000 | Avg Batch Reward: 0.60 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.9274 | Total Train Steps: 150752 | Time/Batch: 12.61s | Avg Time/Batch: 12.63s
Meta Batch 350/35714 | Tasks 4900/500000 | Avg Batch Reward: 0.53 | Avg Batch Loss: 0.0005 | Meta Epsilon: 0.9253 | Total Train Steps: 155200 | Time/Batch: 13.07s | Avg Time/Batch: 12.54s
Meta Batch 360/35714 | Tasks 5040/500000 | Avg Batch Reward: 0.66 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.9233 | Total Train Steps: 159680 | Time/Batch: 10.90s | Avg Time/Batch: 12.87s
Meta Batch 370/35714 | Tasks 5180/500000 | Avg Batch Reward: 0.54 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.9212 | Total Train Steps: 164128 | Time/Batch: 12.18s | Avg Time/Batch: 12.38s
Meta Batch 380/35714 | Tasks 5320/500000 | Avg Batch Reward: 0.78 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.9192 | Total Train Steps: 168544 | Time/Batch: 11.92s | Avg Time/Batch: 12.36s
Meta Batch 390/35714 | Tasks 5460/500000 | Avg Batch Reward: 0.75 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.9172 | Total Train Steps: 172960 | Time/Batch: 10.61s | Avg Time/Batch: 12.55s
Meta Batch 400/35714 | Tasks 5600/500000 | Avg Batch Reward: 0.44 | Avg Batch Loss: 0.0006 | Meta Epsilon: 0.9152 | Total Train Steps: 177248 | Time/Batch: 15.01s | Avg Time/Batch: 12.15s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 5600) ---
Meta Batch 410/35714 | Tasks 5740/500000 | Avg Batch Reward: 0.66 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.9132 | Total Train Steps: 181696 | Time/Batch: 11.49s | Avg Time/Batch: 13.61s
Meta Batch 420/35714 | Tasks 5880/500000 | Avg Batch Reward: 0.76 | Avg Batch Loss: 0.0014 | Meta Epsilon: 0.9111 | Total Train Steps: 186112 | Time/Batch: 11.05s | Avg Time/Batch: 12.36s
Meta Batch 430/35714 | Tasks 6020/500000 | Avg Batch Reward: 0.52 | Avg Batch Loss: 0.0006 | Meta Epsilon: 0.9091 | Total Train Steps: 190528 | Time/Batch: 13.06s | Avg Time/Batch: 12.51s
Meta Batch 440/35714 | Tasks 6160/500000 | Avg Batch Reward: 0.64 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.9071 | Total Train Steps: 195008 | Time/Batch: 14.10s | Avg Time/Batch: 13.11s
Meta Batch 450/35714 | Tasks 6300/500000 | Avg Batch Reward: 0.51 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.9051 | Total Train Steps: 199488 | Time/Batch: 13.89s | Avg Time/Batch: 13.10s
Meta Batch 460/35714 | Tasks 6440/500000 | Avg Batch Reward: 0.60 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.9031 | Total Train Steps: 203904 | Time/Batch: 14.22s | Avg Time/Batch: 13.07s
Meta Batch 470/35714 | Tasks 6580/500000 | Avg Batch Reward: 0.51 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.9011 | Total Train Steps: 208352 | Time/Batch: 13.47s | Avg Time/Batch: 13.06s
Meta Batch 480/35714 | Tasks 6720/500000 | Avg Batch Reward: 0.45 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.8991 | Total Train Steps: 212704 | Time/Batch: 14.67s | Avg Time/Batch: 12.89s
Meta Batch 490/35714 | Tasks 6860/500000 | Avg Batch Reward: 0.60 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8971 | Total Train Steps: 217120 | Time/Batch: 11.75s | Avg Time/Batch: 12.96s
Meta Batch 500/35714 | Tasks 7000/500000 | Avg Batch Reward: 0.74 | Avg Batch Loss: 0.0016 | Meta Epsilon: 0.8952 | Total Train Steps: 221472 | Time/Batch: 12.95s | Avg Time/Batch: 12.89s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 7000) ---
Meta Batch 510/35714 | Tasks 7140/500000 | Avg Batch Reward: 0.58 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8932 | Total Train Steps: 225888 | Time/Batch: 14.36s | Avg Time/Batch: 12.92s
Meta Batch 520/35714 | Tasks 7280/500000 | Avg Batch Reward: 0.39 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.8912 | Total Train Steps: 230336 | Time/Batch: 15.93s | Avg Time/Batch: 13.00s
Meta Batch 530/35714 | Tasks 7420/500000 | Avg Batch Reward: 0.58 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.8892 | Total Train Steps: 234784 | Time/Batch: 14.64s | Avg Time/Batch: 13.18s
Meta Batch 540/35714 | Tasks 7560/500000 | Avg Batch Reward: 0.64 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.8873 | Total Train Steps: 239232 | Time/Batch: 12.68s | Avg Time/Batch: 12.87s
Meta Batch 550/35714 | Tasks 7700/500000 | Avg Batch Reward: 0.50 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8853 | Total Train Steps: 243712 | Time/Batch: 13.39s | Avg Time/Batch: 12.87s
Meta Batch 560/35714 | Tasks 7840/500000 | Avg Batch Reward: 0.56 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.8833 | Total Train Steps: 248160 | Time/Batch: 13.33s | Avg Time/Batch: 13.13s
Meta Batch 570/35714 | Tasks 7980/500000 | Avg Batch Reward: 0.61 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.8814 | Total Train Steps: 252512 | Time/Batch: 13.67s | Avg Time/Batch: 12.96s
Meta Batch 580/35714 | Tasks 8120/500000 | Avg Batch Reward: 0.63 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.8795 | Total Train Steps: 256896 | Time/Batch: 11.54s | Avg Time/Batch: 12.47s
Meta Batch 590/35714 | Tasks 8260/500000 | Avg Batch Reward: 0.46 | Avg Batch Loss: 0.0006 | Meta Epsilon: 0.8775 | Total Train Steps: 261312 | Time/Batch: 13.76s | Avg Time/Batch: 13.13s
Meta Batch 600/35714 | Tasks 8400/500000 | Avg Batch Reward: 0.58 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.8756 | Total Train Steps: 265696 | Time/Batch: 12.96s | Avg Time/Batch: 13.15s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 8400) ---
Meta Batch 610/35714 | Tasks 8540/500000 | Avg Batch Reward: 0.70 | Avg Batch Loss: 0.0014 | Meta Epsilon: 0.8737 | Total Train Steps: 270144 | Time/Batch: 10.99s | Avg Time/Batch: 13.06s
Meta Batch 620/35714 | Tasks 8680/500000 | Avg Batch Reward: 0.70 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.8718 | Total Train Steps: 274464 | Time/Batch: 12.41s | Avg Time/Batch: 13.06s
Meta Batch 630/35714 | Tasks 8820/500000 | Avg Batch Reward: 0.64 | Avg Batch Loss: 0.0014 | Meta Epsilon: 0.8698 | Total Train Steps: 278880 | Time/Batch: 12.56s | Avg Time/Batch: 13.21s
Meta Batch 640/35714 | Tasks 8960/500000 | Avg Batch Reward: 0.70 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.8680 | Total Train Steps: 283232 | Time/Batch: 11.31s | Avg Time/Batch: 13.30s
Meta Batch 650/35714 | Tasks 9100/500000 | Avg Batch Reward: 0.66 | Avg Batch Loss: 0.0013 | Meta Epsilon: 0.8660 | Total Train Steps: 287648 | Time/Batch: 11.94s | Avg Time/Batch: 12.95s
Meta Batch 660/35714 | Tasks 9240/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0014 | Meta Epsilon: 0.8641 | Total Train Steps: 292096 | Time/Batch: 14.56s | Avg Time/Batch: 12.84s
Meta Batch 670/35714 | Tasks 9380/500000 | Avg Batch Reward: 0.40 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.8622 | Total Train Steps: 296480 | Time/Batch: 15.05s | Avg Time/Batch: 13.44s
Meta Batch 680/35714 | Tasks 9520/500000 | Avg Batch Reward: 0.58 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.8603 | Total Train Steps: 300896 | Time/Batch: 14.33s | Avg Time/Batch: 12.95s
Meta Batch 690/35714 | Tasks 9660/500000 | Avg Batch Reward: 0.56 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8584 | Total Train Steps: 305376 | Time/Batch: 14.32s | Avg Time/Batch: 12.90s
Meta Batch 700/35714 | Tasks 9800/500000 | Avg Batch Reward: 0.64 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8565 | Total Train Steps: 309792 | Time/Batch: 12.51s | Avg Time/Batch: 12.61s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 9800) ---
Meta Batch 710/35714 | Tasks 9940/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8546 | Total Train Steps: 314144 | Time/Batch: 14.47s | Avg Time/Batch: 13.48s
Meta Batch 720/35714 | Tasks 10080/500000 | Avg Batch Reward: 0.58 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.8528 | Total Train Steps: 318560 | Time/Batch: 13.69s | Avg Time/Batch: 13.57s
Meta Batch 730/35714 | Tasks 10220/500000 | Avg Batch Reward: 0.54 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.8509 | Total Train Steps: 322912 | Time/Batch: 14.40s | Avg Time/Batch: 12.95s
Meta Batch 740/35714 | Tasks 10360/500000 | Avg Batch Reward: 0.47 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.8490 | Total Train Steps: 327296 | Time/Batch: 11.90s | Avg Time/Batch: 13.41s
Meta Batch 750/35714 | Tasks 10500/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.8472 | Total Train Steps: 331616 | Time/Batch: 11.74s | Avg Time/Batch: 13.43s
Meta Batch 760/35714 | Tasks 10640/500000 | Avg Batch Reward: 0.57 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.8453 | Total Train Steps: 336064 | Time/Batch: 13.77s | Avg Time/Batch: 14.10s
Meta Batch 770/35714 | Tasks 10780/500000 | Avg Batch Reward: 0.44 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.8434 | Total Train Steps: 340512 | Time/Batch: 13.86s | Avg Time/Batch: 13.19s
Meta Batch 780/35714 | Tasks 10920/500000 | Avg Batch Reward: 0.49 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.8416 | Total Train Steps: 344992 | Time/Batch: 13.89s | Avg Time/Batch: 13.35s
Meta Batch 790/35714 | Tasks 11060/500000 | Avg Batch Reward: 0.44 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.8397 | Total Train Steps: 349344 | Time/Batch: 16.22s | Avg Time/Batch: 13.62s
Meta Batch 800/35714 | Tasks 11200/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.8379 | Total Train Steps: 353792 | Time/Batch: 12.22s | Avg Time/Batch: 13.45s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 11200) ---
Meta Batch 810/35714 | Tasks 11340/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.8360 | Total Train Steps: 358272 | Time/Batch: 13.40s | Avg Time/Batch: 13.23s
Meta Batch 820/35714 | Tasks 11480/500000 | Avg Batch Reward: 0.65 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.8341 | Total Train Steps: 362688 | Time/Batch: 12.03s | Avg Time/Batch: 12.30s
Meta Batch 830/35714 | Tasks 11620/500000 | Avg Batch Reward: 0.38 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.8323 | Total Train Steps: 367104 | Time/Batch: 14.18s | Avg Time/Batch: 13.03s
Meta Batch 840/35714 | Tasks 11760/500000 | Avg Batch Reward: 0.54 | Avg Batch Loss: 0.0013 | Meta Epsilon: 0.8305 | Total Train Steps: 371520 | Time/Batch: 13.31s | Avg Time/Batch: 13.22s
Meta Batch 850/35714 | Tasks 11900/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.8286 | Total Train Steps: 375936 | Time/Batch: 11.25s | Avg Time/Batch: 12.85s
Meta Batch 860/35714 | Tasks 12040/500000 | Avg Batch Reward: 0.56 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.8268 | Total Train Steps: 380352 | Time/Batch: 13.26s | Avg Time/Batch: 13.02s
Meta Batch 870/35714 | Tasks 12180/500000 | Avg Batch Reward: 0.54 | Avg Batch Loss: 0.0006 | Meta Epsilon: 0.8250 | Total Train Steps: 384800 | Time/Batch: 14.08s | Avg Time/Batch: 13.43s
Meta Batch 880/35714 | Tasks 12320/500000 | Avg Batch Reward: 0.47 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.8232 | Total Train Steps: 389120 | Time/Batch: 13.49s | Avg Time/Batch: 13.20s
Meta Batch 890/35714 | Tasks 12460/500000 | Avg Batch Reward: 0.58 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8214 | Total Train Steps: 393600 | Time/Batch: 13.04s | Avg Time/Batch: 13.28s
Meta Batch 900/35714 | Tasks 12600/500000 | Avg Batch Reward: 0.63 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.8196 | Total Train Steps: 397952 | Time/Batch: 13.77s | Avg Time/Batch: 12.80s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 12600) ---
Meta Batch 910/35714 | Tasks 12740/500000 | Avg Batch Reward: 0.51 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.8178 | Total Train Steps: 402272 | Time/Batch: 12.44s | Avg Time/Batch: 12.60s
Meta Batch 920/35714 | Tasks 12880/500000 | Avg Batch Reward: 0.63 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.8160 | Total Train Steps: 406624 | Time/Batch: 12.40s | Avg Time/Batch: 13.39s
Meta Batch 930/35714 | Tasks 13020/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.8142 | Total Train Steps: 410976 | Time/Batch: 11.98s | Avg Time/Batch: 12.96s
Meta Batch 940/35714 | Tasks 13160/500000 | Avg Batch Reward: 0.50 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8124 | Total Train Steps: 415424 | Time/Batch: 14.86s | Avg Time/Batch: 13.67s
Meta Batch 950/35714 | Tasks 13300/500000 | Avg Batch Reward: 0.45 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8106 | Total Train Steps: 419872 | Time/Batch: 14.56s | Avg Time/Batch: 13.94s
Meta Batch 960/35714 | Tasks 13440/500000 | Avg Batch Reward: 0.46 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.8088 | Total Train Steps: 424352 | Time/Batch: 14.46s | Avg Time/Batch: 13.60s
Meta Batch 970/35714 | Tasks 13580/500000 | Avg Batch Reward: 0.51 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.8070 | Total Train Steps: 428768 | Time/Batch: 13.26s | Avg Time/Batch: 13.18s
Meta Batch 980/35714 | Tasks 13720/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.8052 | Total Train Steps: 433216 | Time/Batch: 11.81s | Avg Time/Batch: 13.63s
Meta Batch 990/35714 | Tasks 13860/500000 | Avg Batch Reward: 0.41 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.8035 | Total Train Steps: 437632 | Time/Batch: 13.52s | Avg Time/Batch: 13.48s
Meta Batch 1000/35714 | Tasks 14000/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.8017 | Total Train Steps: 442080 | Time/Batch: 13.57s | Avg Time/Batch: 13.40s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 14000) ---
Meta Batch 1010/35714 | Tasks 14140/500000 | Avg Batch Reward: 0.64 | Avg Batch Loss: 0.0020 | Meta Epsilon: 0.7999 | Total Train Steps: 446496 | Time/Batch: 10.44s | Avg Time/Batch: 12.90s
Meta Batch 1020/35714 | Tasks 14280/500000 | Avg Batch Reward: 0.59 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.7982 | Total Train Steps: 450848 | Time/Batch: 12.82s | Avg Time/Batch: 12.51s
Meta Batch 1030/35714 | Tasks 14420/500000 | Avg Batch Reward: 0.49 | Avg Batch Loss: 0.0009 | Meta Epsilon: 0.7964 | Total Train Steps: 455328 | Time/Batch: 12.54s | Avg Time/Batch: 13.61s
Meta Batch 1040/35714 | Tasks 14560/500000 | Avg Batch Reward: 0.61 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.7946 | Total Train Steps: 459776 | Time/Batch: 12.96s | Avg Time/Batch: 13.18s
Meta Batch 1050/35714 | Tasks 14700/500000 | Avg Batch Reward: 0.34 | Avg Batch Loss: 0.0007 | Meta Epsilon: 0.7929 | Total Train Steps: 464224 | Time/Batch: 15.28s | Avg Time/Batch: 14.51s
Meta Batch 1060/35714 | Tasks 14840/500000 | Avg Batch Reward: 0.37 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.7911 | Total Train Steps: 468640 | Time/Batch: 14.66s | Avg Time/Batch: 13.94s
Meta Batch 1070/35714 | Tasks 14980/500000 | Avg Batch Reward: 0.53 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.7893 | Total Train Steps: 473120 | Time/Batch: 13.15s | Avg Time/Batch: 13.19s
Meta Batch 1080/35714 | Tasks 15120/500000 | Avg Batch Reward: 0.60 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.7876 | Total Train Steps: 477568 | Time/Batch: 11.72s | Avg Time/Batch: 13.63s
Meta Batch 1090/35714 | Tasks 15260/500000 | Avg Batch Reward: 0.61 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.7859 | Total Train Steps: 481920 | Time/Batch: 11.54s | Avg Time/Batch: 12.97s
Meta Batch 1100/35714 | Tasks 15400/500000 | Avg Batch Reward: 0.72 | Avg Batch Loss: 0.0013 | Meta Epsilon: 0.7841 | Total Train Steps: 486336 | Time/Batch: 11.17s | Avg Time/Batch: 13.06s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 15400) ---
Meta Batch 1110/35714 | Tasks 15540/500000 | Avg Batch Reward: 0.53 | Avg Batch Loss: 0.0016 | Meta Epsilon: 0.7824 | Total Train Steps: 490816 | Time/Batch: 12.09s | Avg Time/Batch: 12.95s
Meta Batch 1120/35714 | Tasks 15680/500000 | Avg Batch Reward: 0.41 | Avg Batch Loss: 0.0014 | Meta Epsilon: 0.7807 | Total Train Steps: 495200 | Time/Batch: 13.59s | Avg Time/Batch: 13.28s
Meta Batch 1130/35714 | Tasks 15820/500000 | Avg Batch Reward: 0.52 | Avg Batch Loss: 0.0011 | Meta Epsilon: 0.7790 | Total Train Steps: 499616 | Time/Batch: 12.75s | Avg Time/Batch: 13.36s
Meta Batch 1140/35714 | Tasks 15960/500000 | Avg Batch Reward: 0.49 | Avg Batch Loss: 0.0005 | Meta Epsilon: 0.7772 | Total Train Steps: 504032 | Time/Batch: 12.08s | Avg Time/Batch: 13.23s
Meta Batch 1150/35714 | Tasks 16100/500000 | Avg Batch Reward: 0.49 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.7755 | Total Train Steps: 508384 | Time/Batch: 14.09s | Avg Time/Batch: 13.04s
Meta Batch 1160/35714 | Tasks 16240/500000 | Avg Batch Reward: 0.64 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.7738 | Total Train Steps: 512832 | Time/Batch: 10.59s | Avg Time/Batch: 13.88s
Meta Batch 1170/35714 | Tasks 16380/500000 | Avg Batch Reward: 0.70 | Avg Batch Loss: 0.0012 | Meta Epsilon: 0.7721 | Total Train Steps: 517216 | Time/Batch: 10.96s | Avg Time/Batch: 13.71s
Meta Batch 1180/35714 | Tasks 16520/500000 | Avg Batch Reward: 0.76 | Avg Batch Loss: 0.0015 | Meta Epsilon: 0.7704 | Total Train Steps: 521632 | Time/Batch: 11.07s | Avg Time/Batch: 13.37s
Meta Batch 1190/35714 | Tasks 16660/500000 | Avg Batch Reward: 0.46 | Avg Batch Loss: 0.0010 | Meta Epsilon: 0.7687 | Total Train Steps: 525984 | Time/Batch: 10.06s | Avg Time/Batch: 13.19s
Meta Batch 1200/35714 | Tasks 16800/500000 | Avg Batch Reward: 0.54 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.7670 | Total Train Steps: 530464 | Time/Batch: 13.40s | Avg Time/Batch: 13.90s
--- 检查点已保存到 reptile_drqn_meta_agent_interrupt.pth (Iter: 16800) ---
Meta Batch 1210/35714 | Tasks 16940/500000 | Avg Batch Reward: 0.51 | Avg Batch Loss: 0.0008 | Meta Epsilon: 0.7654 | Total Train Steps: 534752 | Time/Batch: 11.35s | Avg Time/Batch: 13.41s
